unique_cell_id,lat,lon,radio,city,cluster_id,is_5g,frequency_ghz,cell_type
GRID_1478,33.570747747747745,-7.570510154156492,5G NSA,Casablanca,0,1,3.5,micro
GRID_1479,33.570747747747745,-7.569753259882196,LTE,Casablanca,0,0,1.8,macro
GRID_1480,33.570747747747745,-7.568996365607901,5G NSA,Casablanca,0,1,3.5,micro
GRID_1481,33.570747747747745,-7.568239471333605,LTE,Casablanca,0,0,1.8,macro
GRID_1482,33.57137837837838,-7.610625550694163,5G NSA,Casablanca,0,1,3.5,micro
GRID_1483,33.57137837837838,-7.6098686564198665,LTE,Casablanca,0,0,1.8,macro
GRID_1484,33.57137837837838,-7.609111762145571,5G NSA,Casablanca,0,1,3.5,micro
GRID_1485,33.57137837837838,-7.608354867871276,LTE,Casablanca,0,0,1.8,macro
GRID_1486,33.57137837837838,-7.60759797359698,5G NSA,Casablanca,0,1,3.5,micro
GRID_1487,33.57137837837838,-7.606841079322685,LTE,Casablanca,0,0,1.8,macro
GRID_1488,33.57137837837838,-7.606084185048388,5G NSA,Casablanca,0,1,3.5,micro
GRID_1489,33.57137837837838,-7.605327290774093,LTE,Casablanca,0,0,1.8,macro
GRID_1490,33.57137837837838,-7.604570396499797,5G NSA,Casablanca,0,1,3.5,micro
GRID_1491,33.57137837837838,-7.603813502225502,LTE,Casablanca,0,0,1.8,macro
GRID_1492,33.57137837837838,-7.603056607951205,5G NSA,Casablanca,0,1,3.5,micro
GRID_1493,33.57137837837838,-7.60229971367691,LTE,Casablanca,0,0,1.8,macro
GRID_1494,33.57137837837838,-7.6015428194026144,5G NSA,Casablanca,0,1,3.5,micro
GRID_1495,33.57137837837838,-7.600785925128319,LTE,Casablanca,0,0,1.8,macro
GRID_1496,33.57137837837838,-7.6000290308540235,5G NSA,Casablanca,0,1,3.5,micro
GRID_1497,33.57137837837838,-7.599272136579727,LTE,Casablanca,0,0,1.8,macro
GRID_1498,33.57137837837838,-7.598515242305432,5G NSA,Casablanca,0,1,3.5,micro
GRID_1499,33.57137837837838,-7.597758348031136,LTE,Casablanca,0,0,1.8,macro
GRID_1500,33.57137837837838,-7.597001453756841,5G NSA,Casablanca,0,1,3.5,micro
GRID_1501,33.57137837837838,-7.596244559482544,LTE,Casablanca,0,0,1.8,macro
GRID_1502,33.57137837837838,-7.595487665208249,5G NSA,Casablanca,0,1,3.5,micro
GRID_1503,33.57137837837838,-7.594730770933953,LTE,Casablanca,0,0,1.8,macro
GRID_1504,33.57137837837838,-7.593973876659658,5G NSA,Casablanca,0,1,3.5,micro
GRID_1505,33.57137837837838,-7.593216982385362,LTE,Casablanca,0,0,1.8,macro
GRID_1506,33.57137837837838,-7.592460088111066,5G NSA,Casablanca,0,1,3.5,micro
GRID_1507,33.57137837837838,-7.5917031938367705,LTE,Casablanca,0,0,1.8,macro
GRID_1508,33.57137837837838,-7.590946299562475,5G NSA,Casablanca,0,1,3.5,micro
GRID_1509,33.57137837837838,-7.5901894052881795,LTE,Casablanca,0,0,1.8,macro
GRID_1510,33.57137837837838,-7.589432511013884,5G NSA,Casablanca,0,1,3.5,micro
GRID_1511,33.57137837837838,-7.588675616739588,LTE,Casablanca,0,0,1.8,macro
GRID_1512,33.57137837837838,-7.587918722465292,5G NSA,Casablanca,0,1,3.5,micro
GRID_1513,33.57137837837838,-7.587161828190997,LTE,Casablanca,0,0,1.8,macro
GRID_1514,33.57137837837838,-7.586404933916701,5G NSA,Casablanca,0,1,3.5,micro
GRID_1515,33.57137837837838,-7.585648039642405,LTE,Casablanca,0,0,1.8,macro
GRID_1516,33.57137837837838,-7.584891145368109,5G NSA,Casablanca,0,1,3.5,micro
GRID_1517,33.57137837837838,-7.584134251093814,LTE,Casablanca,0,0,1.8,macro
GRID_1518,33.57137837837838,-7.583377356819518,5G NSA,Casablanca,0,1,3.5,micro
GRID_1519,33.57137837837838,-7.582620462545223,LTE,Casablanca,0,0,1.8,macro
GRID_1520,33.57137837837838,-7.581863568270927,5G NSA,Casablanca,0,1,3.5,micro
GRID_1521,33.57137837837838,-7.581106673996631,LTE,Casablanca,0,0,1.8,macro
GRID_1522,33.57137837837838,-7.580349779722336,5G NSA,Casablanca,0,1,3.5,micro
GRID_1523,33.57137837837838,-7.57959288544804,LTE,Casablanca,0,0,1.8,macro
GRID_1524,33.57137837837838,-7.578835991173745,5G NSA,Casablanca,0,1,3.5,micro
GRID_1525,33.57137837837838,-7.578079096899448,LTE,Casablanca,0,0,1.8,macro
GRID_1526,33.57137837837838,-7.577322202625153,5G NSA,Casablanca,0,1,3.5,micro
GRID_1527,33.57137837837838,-7.576565308350857,LTE,Casablanca,0,0,1.8,macro
GRID_1528,33.57137837837838,-7.575808414076562,5G NSA,Casablanca,0,1,3.5,micro
GRID_1529,33.57137837837838,-7.575051519802265,LTE,Casablanca,0,0,1.8,macro
GRID_1530,33.57137837837838,-7.57429462552797,5G NSA,Casablanca,0,1,3.5,micro
GRID_1531,33.57137837837838,-7.5735377312536745,LTE,Casablanca,0,0,1.8,macro
GRID_1532,33.57137837837838,-7.572780836979379,5G NSA,Casablanca,0,1,3.5,micro
GRID_1533,33.57137837837838,-7.5720239427050835,LTE,Casablanca,0,0,1.8,macro
GRID_1534,33.57137837837838,-7.571267048430787,5G NSA,Casablanca,0,1,3.5,micro
GRID_1535,33.57137837837838,-7.570510154156492,LTE,Casablanca,0,0,1.8,macro
GRID_1536,33.57137837837838,-7.569753259882196,5G NSA,Casablanca,0,1,3.5,micro
GRID_1537,33.57137837837838,-7.568996365607901,LTE,Casablanca,0,0,1.8,macro
GRID_1538,33.57137837837838,-7.568239471333605,5G NSA,Casablanca,0,1,3.5,micro
GRID_1539,33.57200900900901,-7.610625550694163,LTE,Casablanca,0,0,1.8,macro
GRID_1540,33.57200900900901,-7.6098686564198665,5G NSA,Casablanca,0,1,3.5,micro
GRID_1541,33.57200900900901,-7.609111762145571,LTE,Casablanca,0,0,1.8,macro
GRID_1542,33.57200900900901,-7.608354867871276,5G NSA,Casablanca,0,1,3.5,micro
GRID_1543,33.57200900900901,-7.60759797359698,LTE,Casablanca,0,0,1.8,macro
GRID_1544,33.57200900900901,-7.606841079322685,5G NSA,Casablanca,0,1,3.5,micro
GRID_1545,33.57200900900901,-7.606084185048388,LTE,Casablanca,0,0,1.8,macro
GRID_1546,33.57200900900901,-7.605327290774093,5G NSA,Casablanca,0,1,3.5,micro
GRID_1547,33.57200900900901,-7.604570396499797,LTE,Casablanca,0,0,1.8,macro
GRID_1548,33.57200900900901,-7.603813502225502,5G NSA,Casablanca,0,1,3.5,micro
GRID_1549,33.57200900900901,-7.603056607951205,LTE,Casablanca,0,0,1.8,macro
GRID_1550,33.57200900900901,-7.60229971367691,5G NSA,Casablanca,0,1,3.5,micro
GRID_1551,33.57200900900901,-7.6015428194026144,LTE,Casablanca,0,0,1.8,macro
GRID_1552,33.57200900900901,-7.600785925128319,5G NSA,Casablanca,0,1,3.5,micro
GRID_1553,33.57200900900901,-7.6000290308540235,LTE,Casablanca,0,0,1.8,macro
GRID_1554,33.57200900900901,-7.599272136579727,5G NSA,Casablanca,0,1,3.5,micro
GRID_1555,33.57200900900901,-7.598515242305432,LTE,Casablanca,0,0,1.8,macro
GRID_1556,33.57200900900901,-7.597758348031136,5G NSA,Casablanca,0,1,3.5,micro
GRID_1557,33.57200900900901,-7.597001453756841,LTE,Casablanca,0,0,1.8,macro
GRID_1558,33.57200900900901,-7.596244559482544,5G NSA,Casablanca,0,1,3.5,micro
GRID_1559,33.57200900900901,-7.595487665208249,LTE,Casablanca,0,0,1.8,macro
GRID_1560,33.57200900900901,-7.594730770933953,5G NSA,Casablanca,0,1,3.5,micro
GRID_1561,33.57200900900901,-7.593973876659658,LTE,Casablanca,0,0,1.8,macro
GRID_1562,33.57200900900901,-7.593216982385362,5G NSA,Casablanca,0,1,3.5,micro
GRID_1563,33.57200900900901,-7.592460088111066,LTE,Casablanca,0,0,1.8,macro
GRID_1564,33.57200900900901,-7.5917031938367705,5G NSA,Casablanca,0,1,3.5,micro
GRID_1565,33.57200900900901,-7.590946299562475,LTE,Casablanca,0,0,1.8,macro
GRID_1566,33.57200900900901,-7.5901894052881795,5G NSA,Casablanca,0,1,3.5,micro
GRID_1567,33.57200900900901,-7.589432511013884,LTE,Casablanca,0,0,1.8,macro
GRID_1568,33.57200900900901,-7.588675616739588,5G NSA,Casablanca,0,1,3.5,micro
GRID_1569,33.57200900900901,-7.587918722465292,LTE,Casablanca,0,0,1.8,macro
GRID_1570,33.57200900900901,-7.587161828190997,5G NSA,Casablanca,0,1,3.5,micro
GRID_1571,33.57200900900901,-7.586404933916701,LTE,Casablanca,0,0,1.8,macro
GRID_1572,33.57200900900901,-7.585648039642405,5G NSA,Casablanca,0,1,3.5,micro
GRID_1573,33.57200900900901,-7.584891145368109,LTE,Casablanca,0,0,1.8,macro
GRID_1574,33.57200900900901,-7.584134251093814,5G NSA,Casablanca,0,1,3.5,micro
GRID_1575,33.57200900900901,-7.583377356819518,LTE,Casablanca,0,0,1.8,macro
GRID_1576,33.57200900900901,-7.582620462545223,5G NSA,Casablanca,0,1,3.5,micro
GRID_1577,33.57200900900901,-7.581863568270927,LTE,Casablanca,0,0,1.8,macro
GRID_1578,33.57200900900901,-7.581106673996631,5G NSA,Casablanca,0,1,3.5,micro
GRID_1579,33.57200900900901,-7.580349779722336,LTE,Casablanca,0,0,1.8,macro
GRID_1580,33.57200900900901,-7.57959288544804,5G NSA,Casablanca,0,1,3.5,micro
GRID_1581,33.57200900900901,-7.578835991173745,LTE,Casablanca,0,0,1.8,macro
GRID_1582,33.57200900900901,-7.578079096899448,5G NSA,Casablanca,0,1,3.5,micro
GRID_1583,33.57200900900901,-7.577322202625153,LTE,Casablanca,0,0,1.8,macro
GRID_1584,33.57200900900901,-7.576565308350857,5G NSA,Casablanca,0,1,3.5,micro
GRID_1585,33.57200900900901,-7.575808414076562,LTE,Casablanca,0,0,1.8,macro
GRID_1586,33.57200900900901,-7.575051519802265,5G NSA,Casablanca,0,1,3.5,micro
GRID_1587,33.57200900900901,-7.57429462552797,LTE,Casablanca,0,0,1.8,macro
GRID_1588,33.57200900900901,-7.5735377312536745,5G NSA,Casablanca,0,1,3.5,micro
GRID_1589,33.57200900900901,-7.572780836979379,LTE,Casablanca,0,0,1.8,macro
GRID_1590,33.57200900900901,-7.5720239427050835,5G NSA,Casablanca,0,1,3.5,micro
GRID_1591,33.57200900900901,-7.571267048430787,LTE,Casablanca,0,0,1.8,macro
GRID_1592,33.57200900900901,-7.570510154156492,5G NSA,Casablanca,0,1,3.5,micro
GRID_1593,33.57200900900901,-7.569753259882196,LTE,Casablanca,0,0,1.8,macro
GRID_1594,33.57200900900901,-7.568996365607901,5G NSA,Casablanca,0,1,3.5,micro
GRID_1595,33.57200900900901,-7.568239471333605,LTE,Casablanca,0,0,1.8,macro
GRID_1596,33.57263963963964,-7.610625550694163,5G NSA,Casablanca,0,1,3.5,micro
GRID_1597,33.57263963963964,-7.6098686564198665,LTE,Casablanca,0,0,1.8,macro
GRID_1598,33.57263963963964,-7.609111762145571,5G NSA,Casablanca,0,1,3.5,micro
GRID_1599,33.57263963963964,-7.608354867871276,LTE,Casablanca,0,0,1.8,macro
GRID_1600,33.57263963963964,-7.60759797359698,5G NSA,Casablanca,0,1,3.5,micro
GRID_1601,33.57263963963964,-7.606841079322685,LTE,Casablanca,0,0,1.8,macro
GRID_1602,33.57263963963964,-7.606084185048388,5G NSA,Casablanca,0,1,3.5,micro
GRID_1603,33.57263963963964,-7.605327290774093,LTE,Casablanca,0,0,1.8,macro
GRID_1604,33.57263963963964,-7.604570396499797,5G NSA,Casablanca,0,1,3.5,micro
GRID_1605,33.57263963963964,-7.603813502225502,LTE,Casablanca,0,0,1.8,macro
GRID_1606,33.57263963963964,-7.603056607951205,5G NSA,Casablanca,0,1,3.5,micro
GRID_1607,33.57263963963964,-7.60229971367691,LTE,Casablanca,0,0,1.8,macro
GRID_1608,33.57263963963964,-7.6015428194026144,5G NSA,Casablanca,0,1,3.5,micro
GRID_1609,33.57263963963964,-7.600785925128319,LTE,Casablanca,0,0,1.8,macro
GRID_1610,33.57263963963964,-7.6000290308540235,5G NSA,Casablanca,0,1,3.5,micro
GRID_1611,33.57263963963964,-7.599272136579727,LTE,Casablanca,0,0,1.8,macro
GRID_1612,33.57263963963964,-7.598515242305432,5G NSA,Casablanca,0,1,3.5,micro
GRID_1613,33.57263963963964,-7.597758348031136,LTE,Casablanca,0,0,1.8,macro
GRID_1614,33.57263963963964,-7.597001453756841,5G NSA,Casablanca,0,1,3.5,micro
GRID_1615,33.57263963963964,-7.596244559482544,LTE,Casablanca,0,0,1.8,macro
GRID_1616,33.57263963963964,-7.595487665208249,5G NSA,Casablanca,0,1,3.5,micro
GRID_1617,33.57263963963964,-7.594730770933953,LTE,Casablanca,0,0,1.8,macro
GRID_1618,33.57263963963964,-7.593973876659658,5G NSA,Casablanca,0,1,3.5,micro
GRID_1619,33.57263963963964,-7.593216982385362,LTE,Casablanca,0,0,1.8,macro
GRID_1620,33.57263963963964,-7.592460088111066,5G NSA,Casablanca,0,1,3.5,micro
GRID_1621,33.57263963963964,-7.5917031938367705,LTE,Casablanca,0,0,1.8,macro
GRID_1622,33.57263963963964,-7.590946299562475,5G NSA,Casablanca,0,1,3.5,micro
GRID_1623,33.57263963963964,-7.5901894052881795,LTE,Casablanca,0,0,1.8,macro
GRID_1624,33.57263963963964,-7.589432511013884,5G NSA,Casablanca,0,1,3.5,micro
GRID_1625,33.57263963963964,-7.588675616739588,LTE,Casablanca,0,0,1.8,macro
GRID_1626,33.57263963963964,-7.587918722465292,5G NSA,Casablanca,0,1,3.5,micro
GRID_1627,33.57263963963964,-7.587161828190997,LTE,Casablanca,0,0,1.8,macro
GRID_1628,33.57263963963964,-7.586404933916701,5G NSA,Casablanca,0,1,3.5,micro
GRID_1629,33.57263963963964,-7.585648039642405,LTE,Casablanca,0,0,1.8,macro
GRID_1630,33.57263963963964,-7.584891145368109,5G NSA,Casablanca,0,1,3.5,micro
GRID_1631,33.57263963963964,-7.584134251093814,LTE,Casablanca,0,0,1.8,macro
GRID_1632,33.57263963963964,-7.583377356819518,5G NSA,Casablanca,0,1,3.5,micro
GRID_1633,33.57263963963964,-7.582620462545223,LTE,Casablanca,0,0,1.8,macro
GRID_1634,33.57263963963964,-7.581863568270927,5G NSA,Casablanca,0,1,3.5,micro
GRID_1635,33.57263963963964,-7.581106673996631,LTE,Casablanca,0,0,1.8,macro
GRID_1636,33.57263963963964,-7.580349779722336,5G NSA,Casablanca,0,1,3.5,micro
GRID_1637,33.57263963963964,-7.57959288544804,LTE,Casablanca,0,0,1.8,macro
GRID_1638,33.57263963963964,-7.578835991173745,5G NSA,Casablanca,0,1,3.5,micro
GRID_1639,33.57263963963964,-7.578079096899448,LTE,Casablanca,0,0,1.8,macro
GRID_1640,33.57263963963964,-7.577322202625153,5G NSA,Casablanca,0,1,3.5,micro
GRID_1641,33.57263963963964,-7.576565308350857,LTE,Casablanca,0,0,1.8,macro
GRID_1642,33.57263963963964,-7.575808414076562,5G NSA,Casablanca,0,1,3.5,micro
GRID_1643,33.57263963963964,-7.575051519802265,LTE,Casablanca,0,0,1.8,macro
GRID_1644,33.57263963963964,-7.57429462552797,5G NSA,Casablanca,0,1,3.5,micro
GRID_1645,33.57263963963964,-7.5735377312536745,LTE,Casablanca,0,0,1.8,macro
GRID_1646,33.57263963963964,-7.572780836979379,5G NSA,Casablanca,0,1,3.5,micro
GRID_1647,33.57263963963964,-7.5720239427050835,LTE,Casablanca,0,0,1.8,macro
GRID_1648,33.57263963963964,-7.571267048430787,5G NSA,Casablanca,0,1,3.5,micro
GRID_1649,33.57263963963964,-7.570510154156492,LTE,Casablanca,0,0,1.8,macro
GRID_1650,33.57263963963964,-7.569753259882196,5G NSA,Casablanca,0,1,3.5,micro
GRID_1651,33.57263963963964,-7.568996365607901,LTE,Casablanca,0,0,1.8,macro
GRID_1652,33.57263963963964,-7.568239471333605,5G NSA,Casablanca,0,1,3.5,micro
GRID_1653,33.57327027027027,-7.610625550694163,LTE,Casablanca,0,0,1.8,macro
GRID_1654,33.57327027027027,-7.6098686564198665,5G NSA,Casablanca,0,1,3.5,micro
GRID_1655,33.57327027027027,-7.609111762145571,LTE,Casablanca,0,0,1.8,macro
GRID_1656,33.57327027027027,-7.608354867871276,5G NSA,Casablanca,0,1,3.5,micro
GRID_1657,33.57327027027027,-7.60759797359698,LTE,Casablanca,0,0,1.8,macro
GRID_1658,33.57327027027027,-7.606841079322685,5G NSA,Casablanca,0,1,3.5,micro
GRID_1659,33.57327027027027,-7.606084185048388,LTE,Casablanca,0,0,1.8,macro
GRID_1660,33.57327027027027,-7.605327290774093,5G NSA,Casablanca,0,1,3.5,micro
GRID_1661,33.57327027027027,-7.604570396499797,LTE,Casablanca,0,0,1.8,macro
GRID_1662,33.57327027027027,-7.603813502225502,5G NSA,Casablanca,0,1,3.5,micro
GRID_1663,33.57327027027027,-7.603056607951205,LTE,Casablanca,0,0,1.8,macro
GRID_1664,33.57327027027027,-7.60229971367691,5G NSA,Casablanca,0,1,3.5,micro
GRID_1665,33.57327027027027,-7.6015428194026144,LTE,Casablanca,0,0,1.8,macro
GRID_1666,33.57327027027027,-7.600785925128319,5G NSA,Casablanca,0,1,3.5,micro
GRID_1667,33.57327027027027,-7.6000290308540235,LTE,Casablanca,0,0,1.8,macro
GRID_1668,33.57327027027027,-7.599272136579727,5G NSA,Casablanca,0,1,3.5,micro
GRID_1669,33.57327027027027,-7.598515242305432,LTE,Casablanca,0,0,1.8,macro
GRID_1670,33.57327027027027,-7.597758348031136,5G NSA,Casablanca,0,1,3.5,micro
GRID_1671,33.57327027027027,-7.597001453756841,LTE,Casablanca,0,0,1.8,macro
GRID_1672,33.57327027027027,-7.596244559482544,5G NSA,Casablanca,0,1,3.5,micro
GRID_1673,33.57327027027027,-7.595487665208249,LTE,Casablanca,0,0,1.8,macro
GRID_1674,33.57327027027027,-7.594730770933953,5G NSA,Casablanca,0,1,3.5,micro
GRID_1675,33.57327027027027,-7.593973876659658,LTE,Casablanca,0,0,1.8,macro
GRID_1676,33.57327027027027,-7.593216982385362,5G NSA,Casablanca,0,1,3.5,micro
GRID_1677,33.57327027027027,-7.592460088111066,LTE,Casablanca,0,0,1.8,macro
GRID_1678,33.57327027027027,-7.5917031938367705,5G NSA,Casablanca,0,1,3.5,micro
GRID_1679,33.57327027027027,-7.590946299562475,LTE,Casablanca,0,0,1.8,macro
GRID_1680,33.57327027027027,-7.5901894052881795,5G NSA,Casablanca,0,1,3.5,micro
GRID_1681,33.57327027027027,-7.589432511013884,LTE,Casablanca,0,0,1.8,macro
GRID_1682,33.57327027027027,-7.588675616739588,5G NSA,Casablanca,0,1,3.5,micro
GRID_1683,33.57327027027027,-7.587918722465292,LTE,Casablanca,0,0,1.8,macro
GRID_1684,33.57327027027027,-7.587161828190997,5G NSA,Casablanca,0,1,3.5,micro
GRID_1685,33.57327027027027,-7.586404933916701,LTE,Casablanca,0,0,1.8,macro
GRID_1686,33.57327027027027,-7.585648039642405,5G NSA,Casablanca,0,1,3.5,micro
GRID_1687,33.57327027027027,-7.584891145368109,LTE,Casablanca,0,0,1.8,macro
GRID_1688,33.57327027027027,-7.584134251093814,5G NSA,Casablanca,0,1,3.5,micro
GRID_1689,33.57327027027027,-7.583377356819518,LTE,Casablanca,0,0,1.8,macro
GRID_1690,33.57327027027027,-7.582620462545223,5G NSA,Casablanca,0,1,3.5,micro
GRID_1691,33.57327027027027,-7.581863568270927,LTE,Casablanca,0,0,1.8,macro
GRID_1692,33.57327027027027,-7.581106673996631,5G NSA,Casablanca,0,1,3.5,micro
GRID_1693,33.57327027027027,-7.580349779722336,LTE,Casablanca,0,0,1.8,macro
GRID_1694,33.57327027027027,-7.57959288544804,5G NSA,Casablanca,0,1,3.5,micro
GRID_1695,33.57327027027027,-7.578835991173745,LTE,Casablanca,0,0,1.8,macro
GRID_1696,33.57327027027027,-7.578079096899448,5G NSA,Casablanca,0,1,3.5,micro
GRID_1697,33.57327027027027,-7.577322202625153,LTE,Casablanca,0,0,1.8,macro
GRID_1698,33.57327027027027,-7.576565308350857,5G NSA,Casablanca,0,1,3.5,micro
GRID_1699,33.57327027027027,-7.575808414076562,LTE,Casablanca,0,0,1.8,macro
GRID_1700,33.57327027027027,-7.575051519802265,5G NSA,Casablanca,0,1,3.5,micro
GRID_1701,33.57327027027027,-7.57429462552797,LTE,Casablanca,0,0,1.8,macro
GRID_1702,33.57327027027027,-7.5735377312536745,5G NSA,Casablanca,0,1,3.5,micro
GRID_1703,33.57327027027027,-7.572780836979379,LTE,Casablanca,0,0,1.8,macro
GRID_1704,33.57327027027027,-7.5720239427050835,5G NSA,Casablanca,0,1,3.5,micro
GRID_1705,33.57327027027027,-7.571267048430787,LTE,Casablanca,0,0,1.8,macro
GRID_1706,33.57327027027027,-7.570510154156492,5G NSA,Casablanca,0,1,3.5,micro
GRID_1707,33.57327027027027,-7.569753259882196,LTE,Casablanca,0,0,1.8,macro
GRID_1708,33.57327027027027,-7.568996365607901,5G NSA,Casablanca,0,1,3.5,micro
GRID_1709,33.57327027027027,-7.568239471333605,LTE,Casablanca,0,0,1.8,macro
GRID_1710,33.5739009009009,-7.610625550694163,5G NSA,Casablanca,0,1,3.5,micro
GRID_1711,33.5739009009009,-7.6098686564198665,LTE,Casablanca,0,0,1.8,macro
GRID_1712,33.5739009009009,-7.609111762145571,5G NSA,Casablanca,0,1,3.5,micro
GRID_1713,33.5739009009009,-7.608354867871276,LTE,Casablanca,0,0,1.8,macro
GRID_1714,33.5739009009009,-7.60759797359698,5G NSA,Casablanca,0,1,3.5,micro
GRID_1715,33.5739009009009,-7.606841079322685,LTE,Casablanca,0,0,1.8,macro
GRID_1716,33.5739009009009,-7.606084185048388,5G NSA,Casablanca,0,1,3.5,micro
GRID_1717,33.5739009009009,-7.605327290774093,LTE,Casablanca,0,0,1.8,macro
GRID_1718,33.5739009009009,-7.604570396499797,5G NSA,Casablanca,0,1,3.5,micro
GRID_1719,33.5739009009009,-7.603813502225502,LTE,Casablanca,0,0,1.8,macro
GRID_1720,33.5739009009009,-7.603056607951205,5G NSA,Casablanca,0,1,3.5,micro
GRID_1721,33.5739009009009,-7.60229971367691,LTE,Casablanca,0,0,1.8,macro
GRID_1722,33.5739009009009,-7.6015428194026144,5G NSA,Casablanca,0,1,3.5,micro
GRID_1723,33.5739009009009,-7.600785925128319,LTE,Casablanca,0,0,1.8,macro
GRID_1724,33.5739009009009,-7.6000290308540235,5G NSA,Casablanca,0,1,3.5,micro
GRID_1725,33.5739009009009,-7.599272136579727,LTE,Casablanca,0,0,1.8,macro
GRID_1726,33.5739009009009,-7.598515242305432,5G NSA,Casablanca,0,1,3.5,micro
GRID_1727,33.5739009009009,-7.597758348031136,LTE,Casablanca,0,0,1.8,macro
GRID_1728,33.5739009009009,-7.597001453756841,5G NSA,Casablanca,0,1,3.5,micro
GRID_1729,33.5739009009009,-7.596244559482544,LTE,Casablanca,0,0,1.8,macro
GRID_1730,33.5739009009009,-7.595487665208249,5G NSA,Casablanca,0,1,3.5,micro
GRID_1731,33.5739009009009,-7.594730770933953,LTE,Casablanca,0,0,1.8,macro
GRID_1732,33.5739009009009,-7.593973876659658,5G NSA,Casablanca,0,1,3.5,micro
GRID_1733,33.5739009009009,-7.593216982385362,LTE,Casablanca,0,0,1.8,macro
GRID_1734,33.5739009009009,-7.592460088111066,5G NSA,Casablanca,0,1,3.5,micro
GRID_1735,33.5739009009009,-7.5917031938367705,LTE,Casablanca,0,0,1.8,macro
GRID_1736,33.5739009009009,-7.590946299562475,5G NSA,Casablanca,0,1,3.5,micro
GRID_1737,33.5739009009009,-7.5901894052881795,LTE,Casablanca,0,0,1.8,macro
GRID_1738,33.5739009009009,-7.589432511013884,5G NSA,Casablanca,0,1,3.5,micro
GRID_1739,33.5739009009009,-7.588675616739588,LTE,Casablanca,0,0,1.8,macro
GRID_1740,33.5739009009009,-7.587918722465292,5G NSA,Casablanca,0,1,3.5,micro
GRID_1741,33.5739009009009,-7.587161828190997,LTE,Casablanca,0,0,1.8,macro
GRID_1742,33.5739009009009,-7.586404933916701,5G NSA,Casablanca,0,1,3.5,micro
GRID_1743,33.5739009009009,-7.585648039642405,LTE,Casablanca,0,0,1.8,macro
GRID_1744,33.5739009009009,-7.584891145368109,5G NSA,Casablanca,0,1,3.5,micro
GRID_1745,33.5739009009009,-7.584134251093814,LTE,Casablanca,0,0,1.8,macro
GRID_1746,33.5739009009009,-7.583377356819518,5G NSA,Casablanca,0,1,3.5,micro
GRID_1747,33.5739009009009,-7.582620462545223,LTE,Casablanca,0,0,1.8,macro
GRID_1748,33.5739009009009,-7.581863568270927,5G NSA,Casablanca,0,1,3.5,micro
GRID_1749,33.5739009009009,-7.581106673996631,LTE,Casablanca,0,0,1.8,macro
GRID_1750,33.5739009009009,-7.580349779722336,5G NSA,Casablanca,0,1,3.5,micro
GRID_1751,33.5739009009009,-7.57959288544804,LTE,Casablanca,0,0,1.8,macro
GRID_1752,33.5739009009009,-7.578835991173745,5G NSA,Casablanca,0,1,3.5,micro
GRID_1753,33.5739009009009,-7.578079096899448,LTE,Casablanca,0,0,1.8,macro
GRID_1754,33.5739009009009,-7.577322202625153,5G NSA,Casablanca,0,1,3.5,micro
GRID_1755,33.5739009009009,-7.576565308350857,LTE,Casablanca,0,0,1.8,macro
GRID_1756,33.5739009009009,-7.575808414076562,5G NSA,Casablanca,0,1,3.5,micro
GRID_1757,33.5739009009009,-7.575051519802265,LTE,Casablanca,0,0,1.8,macro
GRID_1758,33.5739009009009,-7.57429462552797,5G NSA,Casablanca,0,1,3.5,micro
GRID_1759,33.5739009009009,-7.5735377312536745,LTE,Casablanca,0,0,1.8,macro
GRID_1760,33.5739009009009,-7.572780836979379,5G NSA,Casablanca,0,1,3.5,micro
GRID_1761,33.5739009009009,-7.5720239427050835,LTE,Casablanca,0,0,1.8,macro
GRID_1762,33.5739009009009,-7.571267048430787,5G NSA,Casablanca,0,1,3.5,micro
GRID_1763,33.5739009009009,-7.570510154156492,LTE,Casablanca,0,0,1.8,macro
GRID_1764,33.5739009009009,-7.569753259882196,5G NSA,Casablanca,0,1,3.5,micro
GRID_1765,33.5739009009009,-7.568996365607901,LTE,Casablanca,0,0,1.8,macro
GRID_1766,33.5739009009009,-7.568239471333605,5G NSA,Casablanca,0,1,3.5,micro
GRID_1767,33.574531531531534,-7.610625550694163,LTE,Casablanca,0,0,1.8,macro
GRID_1768,33.574531531531534,-7.6098686564198665,5G NSA,Casablanca,0,1,3.5,micro
GRID_1769,33.574531531531534,-7.609111762145571,LTE,Casablanca,0,0,1.8,macro
GRID_1770,33.574531531531534,-7.608354867871276,5G NSA,Casablanca,0,1,3.5,micro
GRID_1771,33.574531531531534,-7.60759797359698,LTE,Casablanca,0,0,1.8,macro
GRID_1772,33.574531531531534,-7.606841079322685,5G NSA,Casablanca,0,1,3.5,micro
GRID_1773,33.574531531531534,-7.606084185048388,LTE,Casablanca,0,0,1.8,macro
GRID_1774,33.574531531531534,-7.605327290774093,5G NSA,Casablanca,0,1,3.5,micro
GRID_1775,33.574531531531534,-7.604570396499797,LTE,Casablanca,0,0,1.8,macro
GRID_1776,33.574531531531534,-7.603813502225502,5G NSA,Casablanca,0,1,3.5,micro
GRID_1777,33.574531531531534,-7.603056607951205,LTE,Casablanca,0,0,1.8,macro
GRID_1778,33.574531531531534,-7.60229971367691,5G NSA,Casablanca,0,1,3.5,micro
GRID_1779,33.574531531531534,-7.6015428194026144,LTE,Casablanca,0,0,1.8,macro
